x;y;layer1;layer2;voltage1;voltage2;current
2300.5;3221.13;TOP;GP1_GND_;0.000163375;0.000163375;5.76292e-16
2300.5;3221.13;GP1_GND_;L3;0.000163375;0.000195639;-0.0291214
2300.5;3221.13;L3;L4;0.000195639;0.000206597;-0.0291214
2300.5;3221.13;L4;P3V3;0.000206597;0.00023886;-0.0291214
2300.5;3221.13;P3V3;BOT;0.00023886;0.000249818;-0.0291214
2300.5;3308.37;TOP;GP1_GND_;0.000161231;0.000161231;5.76292e-16
2300.5;3308.37;GP1_GND_;L3;0.000161231;0.000191719;-0.0275184
2300.5;3308.37;L3;L4;0.000191719;0.000202073;-0.0275184
2300.5;3308.37;L4;P3V3;0.000202073;0.000232561;-0.0275184
2300.5;3308.37;P3V3;BOT;0.000232561;0.000242916;-0.0275184
2343.75;254.67;TOP;GP1_GND_;-9.13063e-05;-9.13063e-05;-1.88703e-15
2343.75;254.67;GP1_GND_;L3;-9.13063e-05;-9.22385e-05;0.0146933
2343.75;254.67;L3;L4;-9.22385e-05;-9.2555e-05;0.0146933
2343.75;254.67;L4;P3V3;-9.2555e-05;-9.2555e-05;-3.20439e-15
2343.75;254.67;P3V3;BOT;-9.2555e-05;-9.2555e-05;-2.51604e-15
2343.75;3601.13;TOP;GP1_GND_;0.000132521;0.000132521;3.77406e-15
2343.75;3601.13;GP1_GND_;L3;0.000132521;0.000132521;-0
2343.75;3601.13;L3;L4;0.000132521;0.000132521;-1.25802e-15
2343.75;3601.13;L4;P3V3;0.000132521;0.000132521;-2.99076e-15
2343.75;3601.13;P3V3;BOT;0.000132521;0.000132521;-5.03208e-15
2315.78;2575.96;TOP;GP1_GND_;9.69924e-05;9.76451e-05;-0.00173481
2315.78;2575.96;GP1_GND_;L3;9.76451e-05;9.76451e-05;-3.42513e-16
2315.78;2575.96;L3;L4;9.76451e-05;9.76451e-05;-3.60182e-16
2315.78;2575.96;L4;P3V3;9.76451e-05;9.76451e-05;-3.54746e-16
2315.78;2575.96;P3V3;BOT;9.76451e-05;9.76451e-05;-3.60182e-16
2316.76;1750.02;TOP;GP1_GND_;0.000103655;0.000103655;3.60182e-16
2316.76;1750.02;GP1_GND_;L3;0.000103655;0.000138183;-0.031165
2316.76;1750.02;L3;L4;0.000138183;0.000149909;-0.031165
2316.76;1750.02;L4;P3V3;0.000149909;0.000184437;-0.031165
2316.76;1750.02;P3V3;BOT;0.000184437;0.000196163;-0.031165
2323.09;2310.09;TOP;GP1_GND_;8.69093e-05;8.72733e-05;-0.000967337
2323.09;2310.09;GP1_GND_;L3;8.72733e-05;8.74094e-05;-0.000122909
2323.09;2310.09;L3;L4;8.74094e-05;8.74557e-05;-0.000122909
2323.09;2310.09;L4;P3V3;8.74557e-05;8.75919e-05;-0.000122909
2323.09;2310.09;P3V3;BOT;8.75919e-05;8.76381e-05;-0.000122909
2323.09;2336.89;TOP;GP1_GND_;8.83477e-05;8.84317e-05;-0.0002233
2323.09;2336.89;GP1_GND_;L3;8.84317e-05;8.81332e-05;0.000269414
2323.09;2336.89;L3;L4;8.81332e-05;8.80319e-05;0.000269414
2323.09;2336.89;L4;P3V3;8.80319e-05;8.77334e-05;0.000269414
2323.09;2336.89;P3V3;BOT;8.77334e-05;8.7632e-05;0.000269414
2337.09;1699.97;TOP;GP1_GND_;9.23015e-05;9.23015e-05;-2.52128e-16
2337.09;1699.97;GP1_GND_;L3;9.23015e-05;0.000127781;-0.0320239
2337.09;1699.97;L3;L4;0.000127781;0.000139831;-0.0320239
2337.09;1699.97;L4;P3V3;0.000139831;0.00017531;-0.0320239
2337.09;1699.97;P3V3;BOT;0.00017531;0.000187359;-0.0320239
2351.85;1948.65;TOP;GP1_GND_;1.79971;1.7997;0.0144092
2351.85;1948.65;GP1_GND_;L3;1.7997;1.79968;0.0144092
2351.85;1948.65;L3;L4;1.79968;1.79968;0.0144092
2351.85;1948.65;L4;P3V3;1.79968;1.79966;0.0144092
2351.85;1948.65;P3V3;BOT;1.79966;1.79966;0.0144092
2352.53;2829.63;TOP;GP1_GND_;0.000112591;0.000112591;3.96201e-16
2352.53;2829.63;GP1_GND_;L3;0.000112591;0.000112591;-5.99398e-16
2352.53;2829.63;L3;L4;0.000112591;0.000112591;-6.1231e-16
2352.53;2829.63;L4;P3V3;0.000112591;0.000112591;-5.99398e-16
2352.53;2829.63;P3V3;BOT;0.000112591;0.000112591;-6.48328e-16
2354.49;2015.83;TOP;GP1_GND_;8.20899e-05;8.20899e-05;2.88146e-16
2354.49;2015.83;GP1_GND_;L3;8.20899e-05;8.18647e-05;0.000203242
2354.49;2015.83;L3;L4;8.18647e-05;8.17882e-05;0.000203242
2354.49;2015.83;L4;P3V3;8.17882e-05;8.15631e-05;0.000203242
2354.49;2015.83;P3V3;BOT;8.15631e-05;8.14866e-05;0.000203242
2354.49;2169.03;TOP;GP1_GND_;1.79979;1.79979;-0.00285432
2354.49;2169.03;GP1_GND_;L3;1.79979;1.79979;-0.00285432
2354.49;2169.03;L3;L4;1.79979;1.7998;-0.00285432
2354.49;2169.03;L4;P3V3;1.7998;1.7998;-0.00285432
2354.49;2169.03;P3V3;BOT;1.7998;1.7998;-0.00285432
2364.99;1599.27;TOP;GP1_GND_;1.79965;1.79965;0.0143751
2364.99;1599.27;GP1_GND_;L3;1.79965;1.79963;0.0143751
2364.99;1599.27;L3;L4;1.79963;1.79963;0.0143751
2364.99;1599.27;L4;P3V3;1.79963;1.79961;0.0143751
2364.99;1599.27;P3V3;BOT;1.79961;1.79961;0.0143751
2365.02;2310.09;TOP;GP1_GND_;8.69093e-05;8.55075e-05;0.00372553
2365.02;2310.09;GP1_GND_;L3;8.55075e-05;8.62059e-05;-0.000630419
2365.02;2310.09;L3;L4;8.62059e-05;8.64431e-05;-0.000630419
2365.02;2310.09;L4;P3V3;8.64431e-05;8.71416e-05;-0.000630419
2365.02;2310.09;P3V3;BOT;8.71416e-05;8.73788e-05;-0.000630419
2365.02;2336.89;TOP;GP1_GND_;8.69093e-05;8.63924e-05;0.00137377
2365.02;2336.89;GP1_GND_;L3;8.63924e-05;8.67933e-05;-0.00036189
2365.02;2336.89;L3;L4;8.67933e-05;8.69295e-05;-0.00036189
2365.02;2336.89;L4;P3V3;8.69295e-05;8.73304e-05;-0.00036189
2365.02;2336.89;P3V3;BOT;8.73304e-05;8.74666e-05;-0.00036189
2365.97;2575.96;TOP;GP1_GND_;3.29642;3.29642;-9.12816e-05
2365.97;2575.96;GP1_GND_;L3;3.29642;3.29642;-9.12816e-05
2365.97;2575.96;L3;L4;3.29642;3.29642;-9.12816e-05
2365.97;2575.96;L4;P3V3;3.29642;3.29642;-9.12816e-05
2365.97;2575.96;P3V3;BOT;3.29642;3.29642;3.54074e-11
2366.99;1180.48;TOP;GP1_GND_;6.02245e-05;3.38857e-05;0.07
2366.99;1180.48;GP1_GND_;L3;3.38857e-05;3.38857e-05;-7.33956e-17
2366.99;1180.48;L3;L4;3.38857e-05;3.38857e-05;-7.20365e-17
2366.99;1180.48;L4;P3V3;3.38857e-05;3.38857e-05;-7.33956e-17
2366.99;1180.48;P3V3;BOT;3.38857e-05;3.38857e-05;-9.00456e-17
2373.19;2738.01;TOP;GP1_GND_;1.79916;1.79916;5.90123e-13
2373.19;2738.01;GP1_GND_;L3;1.79916;1.79916;-4.00838e-13
2373.19;2738.01;L3;L4;1.79916;1.79916;-1.18025e-12
2373.19;2738.01;L4;P3V3;1.79916;1.79916;-4.00838e-13
2373.19;2738.01;P3V3;BOT;1.79916;1.79916;-1.18025e-12
2375.67;2210.77;TOP;GP1_GND_;1.79983;1.79982;0.00787967
2375.67;2210.77;GP1_GND_;L3;1.79982;1.79982;0.00787967
2375.67;2210.77;L3;L4;1.79982;1.79981;0.00787967
2375.67;2210.77;L4;P3V3;1.79981;1.7998;0.00787967
2375.67;2210.77;P3V3;BOT;1.7998;1.7998;0.00787967
2382.71;2553.32;TOP;GP1_GND_;3.29642;3.29642;9.19607e-05
2382.71;2553.32;GP1_GND_;L3;3.29642;3.29642;9.19607e-05
2382.71;2553.32;L3;L4;3.29642;3.29642;9.19607e-05
2382.71;2553.32;L4;P3V3;3.29642;3.29642;9.19607e-05
2382.71;2553.32;P3V3;BOT;3.29642;3.29642;-1.18024e-11
2398.45;2576.94;TOP;GP1_GND_;3.29642;3.29642;-6.79073e-07
2398.45;2576.94;GP1_GND_;L3;3.29642;3.29642;-6.79074e-07
2398.45;2576.94;L3;L4;3.29642;3.29642;-0.000181884
2398.45;2576.94;L4;P3V3;3.29642;3.29642;-0.000181884
2398.45;2576.94;P3V3;BOT;3.29642;3.29642;-1.18024e-11
2399.44;838.95;TOP;GP1_GND_;3.29643;3.29643;1.18024e-11
2399.44;838.95;GP1_GND_;L3;3.29643;3.29643;1.20251e-11
2399.44;838.95;L3;L4;3.29643;3.29643;1.18024e-11
2399.44;838.95;L4;P3V3;3.29643;3.29643;1.16243e-11
2399.44;838.95;P3V3;BOT;3.29643;3.29643;-2.36049e-12
2404.68;2210.77;TOP;GP1_GND_;1.7998;1.7998;-0.000379482
2404.68;2210.77;GP1_GND_;L3;1.7998;1.7998;-0.000379482
2404.68;2210.77;L3;L4;1.7998;1.7998;-0.000379482
2404.68;2210.77;L4;P3V3;1.7998;1.7998;-0.000379482
2404.68;2210.77;P3V3;BOT;1.7998;1.7998;-0.000379482
2415.09;1990.23;TOP;GP1_GND_;7.63401e-05;7.63401e-05;-3.60182e-17
2415.09;1990.23;GP1_GND_;L3;7.63401e-05;7.80163e-05;-0.001513
2415.09;1990.23;L3;L4;7.80163e-05;7.85856e-05;-0.001513
2415.09;1990.23;L4;P3V3;7.85856e-05;8.02619e-05;-0.001513
2415.09;1990.23;P3V3;BOT;8.02619e-05;8.08312e-05;-0.001513
2423.14;776.876;TOP;GP1_GND_;-5.19339e-05;-5.19339e-05;2.16109e-16
2423.14;776.876;GP1_GND_;L3;-5.19339e-05;-5.19339e-05;1.77373e-16
2423.14;776.876;L3;L4;-5.19339e-05;-5.19339e-05;1.981e-16
2423.14;776.876;L4;P3V3;-5.19339e-05;-5.19339e-05;1.89605e-16
2423.14;776.876;P3V3;BOT;-5.19339e-05;-5.19339e-05;1.981e-16
2424.18;3419.13;TOP;GP1_GND_;0.000136147;0.000136147;5.04255e-16
2424.18;3419.13;GP1_GND_;L3;0.000136147;0.000136147;-4.89304e-16
2424.18;3419.13;L3;L4;0.000136147;0.000136147;-5.04255e-16
2424.18;3419.13;L4;P3V3;0.000136147;0.000136147;-4.89304e-16
2424.18;3419.13;P3V3;BOT;0.000136147;0.000136147;-5.04255e-16
2428.97;633.122;TOP;GP1_GND_;-7.07646e-05;-7.07646e-05;-2.52128e-16
2428.97;633.122;GP1_GND_;L3;-7.07646e-05;-9.06064e-05;0.0179093
2428.97;633.122;L3;L4;-9.06064e-05;-9.73451e-05;0.0179093
2428.97;633.122;L4;P3V3;-9.73451e-05;-9.73451e-05;2.56885e-16
2428.97;633.122;P3V3;BOT;-9.73451e-05;-9.73451e-05;2.88146e-16
2433.69;2210.77;TOP;GP1_GND_;1.79978;1.79978;-0.00464587
2433.69;2210.77;GP1_GND_;L3;1.79978;1.79979;-0.00464587
2433.69;2210.77;L3;L4;1.79979;1.79979;-0.00464587
2433.69;2210.77;L4;P3V3;1.79979;1.7998;-0.00464587
2433.69;2210.77;P3V3;BOT;1.7998;1.7998;-0.00464587
2435.73;1647.81;TOP;GP1_GND_;6.52385e-05;6.52385e-05;2.52128e-16
2435.73;1647.81;GP1_GND_;L3;6.52385e-05;6.52385e-05;-1.10094e-16
2435.73;1647.81;L3;L4;6.52385e-05;6.52385e-05;-1.08055e-16
2435.73;1647.81;L4;P3V3;6.52385e-05;6.52385e-05;-1.10094e-16
2435.73;1647.81;P3V3;BOT;6.52385e-05;6.52385e-05;-1.44073e-16
2437.39;1813.16;TOP;GP1_GND_;1.79968;1.79968;0.0143984
2437.39;1813.16;GP1_GND_;L3;1.79968;1.79966;0.0143984
2437.39;1813.16;L3;L4;1.79966;1.79966;0.0143984
2437.39;1813.16;L4;P3V3;1.79966;1.79964;0.0143984
2437.39;1813.16;P3V3;BOT;1.79964;1.79964;0.0143984
2441.73;1683.24;TOP;GP1_GND_;1.79967;1.79966;0.014379
2441.73;1683.24;GP1_GND_;L3;1.79966;1.79964;0.014379
2441.73;1683.24;L3;L4;1.79964;1.79964;0.014379
2441.73;1683.24;L4;P3V3;1.79964;1.79962;0.014379
2441.73;1683.24;P3V3;BOT;1.79962;1.79962;0.014379
2441.73;1752.99;TOP;GP1_GND_;1.79967;1.79967;0.0143881
2441.73;1752.99;GP1_GND_;L3;1.79967;1.79965;0.0143881
2441.73;1752.99;L3;L4;1.79965;1.79965;0.0143881
2441.73;1752.99;L4;P3V3;1.79965;1.79963;0.0143881
2441.73;1752.99;P3V3;BOT;1.79963;1.79963;0.0143881
2498.14;3195.58;TOP;GP1_GND_;1.79192;1.79192;5.3111e-12
2498.14;3195.58;GP1_GND_;L3;1.79192;1.79192;4.81006e-12
2498.14;3195.58;L3;L4;1.79192;1.79192;4.72098e-12
2498.14;3195.58;L4;P3V3;1.79192;1.79188;0.04
2498.14;3195.58;P3V3;BOT;1.79188;1.79186;0.04
2498.14;3228.1;TOP;GP1_GND_;0.000127385;0.000127385;4.32219e-16
2498.14;3228.1;GP1_GND_;L3;0.000127385;0.000127385;2.44652e-17
2498.14;3228.1;L3;L4;0.000127385;0.000127385;-0
2498.14;3228.1;L4;P3V3;0.000127385;0.000127385;-0
2498.14;3228.1;P3V3;BOT;0.000127385;0.000127385;-0
2601.71;2378.2;TOP;GP1_GND_;7.73227e-05;7.7321e-05;2.41171e-05
2601.71;2378.2;GP1_GND_;L3;7.7321e-05;7.7321e-05;-1.055e-15
2601.71;2378.2;L3;L4;7.7321e-05;7.7321e-05;-9.70747e-16
2601.71;2378.2;L4;P3V3;7.7321e-05;7.7321e-05;-1.055e-15
2601.71;2378.2;P3V3;BOT;7.7321e-05;7.7321e-05;-9.70747e-16
2601.71;2578.2;TOP;GP1_GND_;8.72977e-05;8.72967e-05;1.35187e-05
2601.71;2578.2;GP1_GND_;L3;8.72967e-05;8.72967e-05;-1.25281e-15
2601.71;2578.2;L3;L4;8.72967e-05;8.72967e-05;-9.70747e-16
2601.71;2578.2;L4;P3V3;8.72967e-05;8.72967e-05;-1.18688e-15
2601.71;2578.2;P3V3;BOT;8.72967e-05;8.72967e-05;-9.70747e-16
2601.71;2678.2;TOP;GP1_GND_;9.32641e-05;9.32636e-05;7.17934e-06
2601.71;2678.2;GP1_GND_;L3;9.32636e-05;9.32636e-05;-1.31875e-15
2601.71;2678.2;L3;L4;9.32636e-05;9.32636e-05;-1.1649e-15
2601.71;2678.2;L4;P3V3;9.32636e-05;9.32636e-05;-1.18688e-15
2601.71;2678.2;P3V3;BOT;9.32636e-05;9.32636e-05;-1.1649e-15
2601.71;2878.2;TOP;GP1_GND_;0.000104321;0.000104322;-4.56893e-06
2601.71;2878.2;GP1_GND_;L3;0.000104322;0.000104322;-1.45063e-15
2601.71;2878.2;L3;L4;0.000104322;0.000104322;-1.35905e-15
2601.71;2878.2;L4;P3V3;0.000104322;0.000104322;-1.38469e-15
2601.71;2878.2;P3V3;BOT;0.000104322;0.000104322;-1.1649e-15
2601.71;2978.2;TOP;GP1_GND_;0.000110255;0.000110256;-1.08737e-05
2601.71;2978.2;GP1_GND_;L3;0.000110256;0.000110256;-1.5825e-15
2601.71;2978.2;L3;L4;0.000110256;0.000110256;-1.35905e-15
2601.71;2978.2;L4;P3V3;0.000110256;0.000110256;-1.45063e-15
2601.71;2978.2;P3V3;BOT;0.000110256;0.000110256;-1.35905e-15
2601.71;3178.2;TOP;GP1_GND_;0.000118254;0.000118256;-1.93728e-05
2601.71;3178.2;GP1_GND_;L3;0.000118256;0.000118256;-1.64844e-15
2601.71;3178.2;L3;L4;0.000118256;0.000118256;-1.5532e-15
2601.71;3178.2;L4;P3V3;0.000118256;0.000118256;-1.5825e-15
2601.71;3178.2;P3V3;BOT;0.000118256;0.000118256;-1.35905e-15
2601.71;3278.2;TOP;GP1_GND_;0.000119763;0.000119764;-2.09752e-05
2601.71;3278.2;GP1_GND_;L3;0.000119764;0.000119764;-1.64844e-15
2601.71;3278.2;L3;L4;0.000119764;0.000119764;-1.5532e-15
2601.71;3278.2;L4;P3V3;0.000119764;0.000119764;-1.5825e-15
2601.71;3278.2;P3V3;BOT;0.000119764;0.000119764;-1.5532e-15
2601.71;3478.2;TOP;GP1_GND_;0.000118801;0.000118803;-1.99541e-05
2601.71;3478.2;GP1_GND_;L3;0.000118803;0.000118803;-1.64844e-15
2601.71;3478.2;L3;L4;0.000118803;0.000118803;-1.5532e-15
2601.71;3478.2;L4;P3V3;0.000118803;0.000118803;-1.5825e-15
2601.71;3478.2;P3V3;BOT;0.000118803;0.000118803;-1.35905e-15
2601.71;3578.2;TOP;GP1_GND_;-11.9977;-11.9977;0.1
2601.71;3578.2;GP1_GND_;L3;-11.9977;-11.9978;0.1
2601.71;3578.2;L3;L4;-11.9978;-11.9978;0.1
2601.71;3578.2;L4;P3V3;-11.9978;-11.9978;0.2
2601.71;3578.2;P3V3;BOT;-11.9978;-11.9978;0.2
2601.72;427.815;TOP;GP1_GND_;-0.000107901;-0.000108601;0.0100345
2601.72;427.815;GP1_GND_;L3;-0.000108601;-0.00011136;0.0134219
2601.72;427.815;L3;L4;-0.00011136;-0.000112297;0.0134219
2601.72;427.815;L4;P3V3;-0.000112297;-0.000112297;1.45063e-15
2601.72;427.815;P3V3;BOT;-0.000112297;-0.000112297;1.35905e-15
2601.72;727.815;TOP;GP1_GND_;-7.13828e-05;-7.20818e-05;0.0100144
2601.72;727.815;GP1_GND_;L3;-7.20818e-05;-7.20818e-05;9.89063e-16
2601.72;727.815;L3;L4;-7.20818e-05;-7.20818e-05;9.70747e-16
2601.72;727.815;L4;P3V3;-7.20818e-05;-7.20818e-05;9.89063e-16
2601.72;727.815;P3V3;BOT;-7.20818e-05;-7.20818e-05;7.76598e-16
2601.72;1027.81;TOP;GP1_GND_;-2.6781e-05;-2.74784e-05;0.00998985
2601.72;1027.81;GP1_GND_;L3;-2.74784e-05;-2.74784e-05;3.79141e-16
2601.72;1027.81;L3;L4;-2.74784e-05;-2.74784e-05;3.39762e-16
2601.72;1027.81;L4;P3V3;-2.74784e-05;-2.74784e-05;3.62657e-16
2601.72;1027.81;P3V3;BOT;-2.74784e-05;-2.74784e-05;3.39762e-16
2601.72;1327.81;TOP;GP1_GND_;1.3207e-05;1.25112e-05;0.00996785
2601.72;1327.81;GP1_GND_;L3;1.25112e-05;1.25112e-05;-1.73086e-16
2601.72;1327.81;L3;L4;1.25112e-05;1.25112e-05;-1.69881e-16
2601.72;1327.81;L4;P3V3;1.25112e-05;1.25112e-05;-1.64844e-16
2601.72;1327.81;P3V3;BOT;1.25112e-05;1.25112e-05;-1.45612e-16
2601.72;1727.81;TOP;GP1_GND_;5.35905e-05;5.28962e-05;0.00994564
2601.72;1727.81;GP1_GND_;L3;5.28962e-05;5.28962e-05;-7.58282e-16
2601.72;1727.81;L3;L4;5.28962e-05;5.28962e-05;-6.79523e-16
2601.72;1727.81;L4;P3V3;5.28962e-05;5.28962e-05;-6.59376e-16
2601.72;1727.81;P3V3;BOT;5.28962e-05;5.28962e-05;-6.79523e-16
2601.72;1827.81;TOP;GP1_GND_;11.9957;11.9957;1.52685e-10
2601.72;1827.81;GP1_GND_;L3;11.9957;11.9957;1.55566e-10
2601.72;1827.81;L3;L4;11.9957;11.9957;1.52685e-10
2601.72;1827.81;L4;P3V3;11.9957;11.9957;-1.55566e-10
2601.72;1827.81;P3V3;BOT;11.9957;11.9957;-1.52685e-10
2601.72;1927.81;TOP;GP1_GND_;3.29632;3.29633;-0.1
2601.72;1927.81;GP1_GND_;L3;3.29633;3.29635;-0.1
2601.72;1927.81;L3;L4;3.29635;3.29636;-0.1
2601.72;1927.81;L4;P3V3;3.29636;3.29637;-0.1
2601.72;1927.81;P3V3;BOT;3.29637;3.29637;-4.45332e-11
2701.71;2478.2;TOP;GP1_GND_;7.6515e-05;7.65133e-05;2.49753e-05
2701.71;2478.2;GP1_GND_;L3;7.65133e-05;7.65133e-05;-9.23126e-16
2701.71;2478.2;L3;L4;7.65133e-05;7.65133e-05;-9.70747e-16
2701.71;2478.2;L4;P3V3;7.65133e-05;7.65133e-05;-9.89063e-16
2701.71;2478.2;P3V3;BOT;7.65133e-05;7.65133e-05;-9.70747e-16
2701.71;2578.21;TOP;GP1_GND_;8.05563e-05;8.05548e-05;2.06814e-05
2701.71;2578.21;GP1_GND_;L3;8.05548e-05;8.05548e-05;-1.055e-15
2701.71;2578.21;L3;L4;8.05548e-05;8.05548e-05;-1.1649e-15
2701.71;2578.21;L4;P3V3;8.05548e-05;8.05548e-05;-1.12094e-15
2701.71;2578.21;P3V3;BOT;8.05548e-05;8.05548e-05;-9.70747e-16
2701.71;2778.2;TOP;GP1_GND_;9.05745e-05;9.05738e-05;1.00371e-05
2701.71;2778.2;GP1_GND_;L3;9.05738e-05;9.05738e-05;-1.25281e-15
2701.71;2778.2;L3;L4;9.05738e-05;9.05738e-05;-1.1649e-15
2701.71;2778.2;L4;P3V3;9.05738e-05;9.05738e-05;-1.18688e-15
2701.71;2778.2;P3V3;BOT;9.05738e-05;9.05738e-05;-1.1649e-15
2701.71;2878.2;TOP;GP1_GND_;9.61977e-05;9.61974e-05;4.06242e-06
2701.71;2878.2;GP1_GND_;L3;9.61974e-05;9.61974e-05;-1.38469e-15
2701.71;2878.2;L3;L4;9.61974e-05;9.61974e-05;-1.1649e-15
2701.71;2878.2;L4;P3V3;9.61974e-05;9.61974e-05;-1.25281e-15
2701.71;2878.2;P3V3;BOT;9.61974e-05;9.61974e-05;-1.1649e-15
2701.71;3078.2;TOP;GP1_GND_;0.000103939;0.000103939;-4.16227e-06
2701.71;3078.2;GP1_GND_;L3;0.000103939;0.000103939;-1.45063e-15
2701.71;3078.2;L3;L4;0.000103939;0.000103939;-1.35905e-15
2701.71;3078.2;L4;P3V3;0.000103939;0.000103939;-1.31875e-15
2701.71;3078.2;P3V3;BOT;0.000103939;0.000103939;-1.35905e-15
2701.71;3178.2;TOP;GP1_GND_;0.00010711;0.00010711;-7.53147e-06
2701.71;3178.2;GP1_GND_;L3;0.00010711;0.00010711;-1.51656e-15
2701.71;3178.2;L3;L4;0.00010711;0.00010711;-1.35905e-15
2701.71;3178.2;L4;P3V3;0.00010711;0.00010711;-1.45063e-15
2701.71;3178.2;P3V3;BOT;0.00010711;0.00010711;-1.1649e-15
2701.71;3378.2;TOP;GP1_GND_;0.000108175;0.000108176;-8.66353e-06
2701.71;3378.2;GP1_GND_;L3;0.000108176;0.000108176;-1.51656e-15
2701.71;3378.2;L3;L4;0.000108176;0.000108176;-1.35905e-15
2701.71;3378.2;L4;P3V3;0.000108176;0.000108176;-1.45063e-15
2701.71;3378.2;P3V3;BOT;0.000108176;0.000108176;-1.1649e-15
2701.71;3478.21;TOP;GP1_GND_;0.000107992;0.000107993;-8.46931e-06
2701.71;3478.21;GP1_GND_;L3;0.000107993;0.000107993;-1.45063e-15
2701.71;3478.21;L3;L4;0.000107993;0.000107993;-1.5532e-15
2701.71;3478.21;L4;P3V3;0.000107993;0.000107993;-1.38469e-15
2701.71;3478.21;P3V3;BOT;0.000107993;0.000107993;-1.35905e-15
2701.71;3578.2;TOP;GP1_GND_;11.9977;11.9977;-0.1
2701.71;3578.2;GP1_GND_;L3;11.9977;11.9977;-0.1
2701.71;3578.2;L3;L4;11.9977;11.9977;-0.1
2701.71;3578.2;L4;P3V3;11.9977;11.9977;-0.2
2701.71;3578.2;P3V3;BOT;11.9977;11.9977;-0.2
2701.72;327.815;TOP;GP1_GND_;-0.000136679;-0.000137381;0.0100503
2701.72;327.815;GP1_GND_;L3;-0.000137381;-0.000140076;0.0131114
2701.72;327.815;L3;L4;-0.000140076;-0.000140991;0.0131114
2701.72;327.815;L4;P3V3;-0.000140991;-0.000140991;1.84625e-15
2701.72;327.815;P3V3;BOT;-0.000140991;-0.000140991;1.5532e-15
2701.72;627.815;TOP;GP1_GND_;-0.000105518;-0.000106218;0.0100331
2701.72;627.815;GP1_GND_;L3;-0.000106218;-0.00011047;0.0206856
2701.72;627.815;L3;L4;-0.00011047;-0.000111914;0.0206856
2701.72;627.815;L4;P3V3;-0.000111914;-0.000111914;1.51656e-15
2701.72;627.815;P3V3;BOT;-0.000111914;-0.000111914;1.1649e-15
2701.72;927.815;TOP;GP1_GND_;-6.30343e-05;-6.3733e-05;0.0100098
2701.72;927.815;GP1_GND_;L3;-6.3733e-05;-6.3733e-05;9.23126e-16
2701.72;927.815;L3;L4;-6.3733e-05;-6.3733e-05;7.76598e-16
2701.72;927.815;L4;P3V3;-6.3733e-05;-6.3733e-05;7.91251e-16
2701.72;927.815;P3V3;BOT;-6.3733e-05;-6.3733e-05;7.76598e-16
2701.72;1227.81;TOP;GP1_GND_;-2.19066e-05;-2.26037e-05;0.00998717
2701.72;1227.81;GP1_GND_;L3;-2.26037e-05;-2.26037e-05;3.29688e-16
2701.72;1227.81;L3;L4;-2.26037e-05;-2.26037e-05;2.42687e-16
2701.72;1227.81;L4;P3V3;-2.26037e-05;-2.26037e-05;3.13203e-16
2701.72;1227.81;P3V3;BOT;-2.26037e-05;-2.26037e-05;2.42687e-16
2701.72;1527.81;TOP;GP1_GND_;1.39882e-05;1.32924e-05;0.00996742
2701.72;1527.81;GP1_GND_;L3;1.32924e-05;1.32924e-05;-2.06055e-16
2701.72;1527.81;L3;L4;1.32924e-05;1.32924e-05;-1.9415e-16
2701.72;1527.81;L4;P3V3;1.32924e-05;1.32924e-05;-1.89571e-16
2701.72;1527.81;P3V3;BOT;1.32924e-05;1.32924e-05;-1.9415e-16
2701.72;1827.81;TOP;GP1_GND_;11.9957;11.9957;1.52685e-10
2701.72;1827.81;GP1_GND_;L3;11.9957;11.9957;1.55566e-10
2701.72;1827.81;L3;L4;11.9957;11.9957;1.52685e-10
2701.72;1827.81;L4;P3V3;11.9957;11.9957;-1.55566e-10
2701.72;1827.81;P3V3;BOT;11.9957;11.9957;-1.52685e-10
2701.72;1927.81;TOP;GP1_GND_;11.9957;11.9957;1.52685e-10
2701.72;1927.81;GP1_GND_;L3;11.9957;11.9957;1.55566e-10
2701.72;1927.81;L3;L4;11.9957;11.9957;1.52685e-10
2701.72;1927.81;L4;P3V3;11.9957;11.9957;-1.55566e-10
2701.72;1927.81;P3V3;BOT;11.9957;11.9957;-1.52685e-10
2787.95;3635.19;TOP;GP1_GND_;9.96304e-05;9.96304e-05;3.96201e-16
2787.95;3635.19;GP1_GND_;L3;9.96304e-05;9.10625e-05;0.00773342
2787.95;3635.19;L3;L4;9.10625e-05;8.81527e-05;0.00773342
2787.95;3635.19;L4;P3V3;8.81527e-05;8.81527e-05;-3.18048e-16
2787.95;3635.19;P3V3;BOT;8.81527e-05;8.81527e-05;-3.24164e-16
2825;3486.8;TOP;GP1_GND_;9.79324e-05;9.79324e-05;6.48328e-16
2825;3486.8;GP1_GND_;L3;9.79324e-05;9.05358e-05;0.00667619
2825;3486.8;L3;L4;9.05358e-05;8.80238e-05;0.00667619
2825;3486.8;L4;P3V3;8.80238e-05;8.80238e-05;-3.18048e-16
2825;3486.8;P3V3;BOT;8.80238e-05;8.80238e-05;-3.24164e-16
2825.98;2264.32;TOP;GP1_GND_;5.58696e-05;5.58696e-05;3.60182e-16
2825.98;2264.32;GP1_GND_;L3;5.58696e-05;5.58696e-05;-1.89605e-16
2825.98;2264.32;L3;L4;5.58696e-05;5.58696e-05;-2.16109e-16
2825.98;2264.32;L4;P3V3;5.58696e-05;5.58696e-05;-2.01838e-16
