x,y,layer1,layer2,voltage1,voltage2,current
4421.09,2325.12,L4,P3V3,-4.92006e-05,-4.92006e-05,1.71257e-16
4421.09,2325.12,P3V3,BOT,-4.92006e-05,-4.92006e-05,1.981e-16
4434.71,2065.68,TOP,GP1_GND_,-0.0001465,-0.0001465,7.20365e-17
4434.71,2065.68,GP1_GND_,L3,-0.0001465,-0.0001465,5.13769e-16
4434.71,2065.68,L3,L4,-0.0001465,-0.0001465,5.76292e-16
4434.71,2065.68,L4,P3V3,-0.0001465,-0.0001465,5.13769e-16
4434.71,2065.68,P3V3,BOT,-0.0001465,-0.0001465,5.76292e-16
4450.61,2665.67,TOP,GP1_GND_,4.90409e-05,2.39566e-05,0.066666
4450.61,2665.67,GP1_GND_,L3,2.39566e-05,1.04679e-05,0.012175
4450.61,2665.67,L3,L4,1.04679e-05,5.88688e-06,0.012175
4450.61,2665.67,L4,P3V3,5.88688e-06,5.88688e-06,-2.06425e-17
4450.61,2665.67,P3V3,BOT,5.88688e-06,5.88688e-06,-2.25114e-17
4450.61,2811.34,TOP,GP1_GND_,6.43073e-05,3.92333e-05,0.0666387
4450.61,2811.34,GP1_GND_,L3,3.92333e-05,1.7214e-05,0.0198747
4450.61,2811.34,L3,L4,1.7214e-05,9.73581e-06,0.0198747
4450.61,2811.34,L4,P3V3,9.73581e-06,9.73581e-06,-3.51687e-17
4450.61,2811.34,P3V3,BOT,9.73581e-06,9.73581e-06,-3.60182e-17
4474.47,2015.91,TOP,GP1_GND_,-0.000166111,-0.000166111,2.16109e-16
4474.47,2015.91,GP1_GND_,L3,-0.000166111,-0.000166111,5.627e-16
4474.47,2015.91,L3,L4,-0.000166111,-0.000166111,6.48328e-16
4474.47,2015.91,L4,P3V3,-0.000166111,-0.000166111,6.1163e-16
4474.47,2015.91,P3V3,BOT,-0.000166111,-0.000166111,5.76292e-16
4478.17,945.136,TOP,GP1_GND_,11.996,11.996,0.00275831
4478.17,945.136,GP1_GND_,L3,11.996,11.996,0.00275831
4478.17,945.136,L3,L4,11.996,11.996,0.00275831
4478.17,945.136,L4,P3V3,11.996,11.996,-4.16872e-11
4478.17,945.136,P3V3,BOT,11.996,11.996,-4.72098e-11
4478.17,993.138,TOP,GP1_GND_,11.9959,11.9959,-0.0030296
4478.17,993.138,GP1_GND_,L3,11.9959,11.996,-0.0030296
4478.17,993.138,L3,L4,11.996,11.996,-0.0030296
4478.17,993.138,L4,P3V3,11.996,11.996,-4.32905e-11
4478.17,993.138,P3V3,BOT,11.996,11.996,-4.24888e-11
4485.07,2385.01,TOP,GP1_GND_,3.2966,3.2966,7.08147e-12
4485.07,2385.01,GP1_GND_,L3,3.2966,3.2966,6.41341e-12
4485.07,2385.01,L3,L4,3.2966,3.2966,7.08147e-12
4485.07,2385.01,L4,P3V3,3.2966,3.2966,6.01257e-12
4485.07,2385.01,P3V3,BOT,3.2966,3.2966,-1.18024e-11
4489.98,1551.5,TOP,GP1_GND_,-0.000245722,-0.00025618,0.0277945
4489.98,1551.5,GP1_GND_,L3,-0.00025618,-0.00025618,9.29678e-16
4489.98,1551.5,L3,L4,-0.00025618,-0.00025618,8.64437e-16
4489.98,1551.5,L4,P3V3,-0.00025618,-0.00025618,8.80748e-16
4489.98,1551.5,P3V3,BOT,-0.00025618,-0.00025618,1.00851e-15
4503.76,968.996,TOP,GP1_GND_,11.996,11.996,0.00226003
4503.76,968.996,GP1_GND_,L3,11.996,11.996,0.00226003
4503.76,968.996,L3,L4,11.996,11.996,0.00226003
4503.76,968.996,L4,P3V3,11.996,11.996,-4.32905e-11
4503.76,968.996,P3V3,BOT,11.996,11.996,-4.24888e-11
4531.64,3028.44,TOP,GP1_GND_,12.9998,12.9998,-4.83504e-10
4531.64,3028.44,GP1_GND_,L3,12.9998,12.9998,-4.83984e-10
4531.64,3028.44,L3,L4,12.9998,12.9998,-4.83504e-10
4531.64,3028.44,L4,P3V3,12.9998,12.9998,-4.83984e-10
4531.64,3028.44,P3V3,BOT,12.9998,12.9998,-4.58056e-10
4531.64,3428.44,TOP,GP1_GND_,0,1.79382e-12,-2.56977e-08
4531.64,3428.44,GP1_GND_,L3,1.79382e-12,-1.59973e-06,0.00778324
4531.64,3428.44,L3,L4,-1.59973e-06,-2.14304e-06,0.00778324
4531.64,3428.44,L4,P3V3,-2.14304e-06,2.77404e-06,-0.0239232
4531.64,3428.44,P3V3,BOT,2.77404e-06,4.44399e-06,-0.0239232
4531.64,3628.44,TOP,GP1_GND_,-12.9998,-12.9998,7.63427e-11
4531.64,3628.44,GP1_GND_,L3,-12.9998,-12.9998,3.45703e-11
4531.64,3628.44,L3,L4,-12.9998,-12.9998,2.54476e-11
4531.64,3628.44,L4,P3V3,-12.9998,-12.9998,2.59277e-11
4531.64,3628.44,P3V3,BOT,-12.9998,-12.9998,-0
4529.35,945.136,TOP,GP1_GND_,11.996,11.996,0.00197658
4529.35,945.136,GP1_GND_,L3,11.996,11.996,0.00197658
4529.35,945.136,L3,L4,11.996,11.996,0.00197658
4529.35,945.136,L4,P3V3,11.996,11.996,-4.32905e-11
4529.35,945.136,P3V3,BOT,11.996,11.996,-4.24888e-11
4529.35,993.138,TOP,GP1_GND_,11.9959,11.9959,-0.00396532
4529.35,993.138,GP1_GND_,L3,11.9959,11.996,-0.00396532
4529.35,993.138,L3,L4,11.996,11.996,-0.00396532
4529.35,993.138,L4,P3V3,11.996,11.996,-4.32905e-11
4529.35,993.138,P3V3,BOT,11.996,11.996,-4.24888e-11
4549.04,1321.19,TOP,GP1_GND_,-0.000347591,-0.000358069,0.027845
4549.04,1321.19,GP1_GND_,L3,-0.000358069,-0.000358069,1.22326e-15
4549.04,1321.19,L3,L4,-0.000358069,-0.000358069,1.44073e-15
4549.04,1321.19,L4,P3V3,-0.000358069,-0.000358069,1.22326e-15
4549.04,1321.19,P3V3,BOT,-0.000358069,-0.000358069,1.44073e-15
4549.04,1466.85,TOP,GP1_GND_,-0.000292147,-0.000302613,0.0278175
4549.04,1466.85,GP1_GND_,L3,-0.000302613,-0.000302613,1.02754e-15
4549.04,1466.85,L3,L4,-0.000302613,-0.000302613,1.15258e-15
4549.04,1466.85,L4,P3V3,-0.000302613,-0.000302613,1.07647e-15
4549.04,1466.85,P3V3,BOT,-0.000302613,-0.000302613,1.15258e-15
4549.04,2726.7,TOP,GP1_GND_,2.69799e-05,1.86336e-06,0.0667517
4549.04,2726.7,GP1_GND_,L3,1.86336e-06,-2.25801e-05,0.0220628
4549.04,2726.7,L3,L4,-2.25801e-05,-3.08816e-05,0.0220628
4549.04,2726.7,L4,P3V3,-3.08816e-05,-3.08816e-05,1.10094e-16
4549.04,2726.7,P3V3,BOT,-3.08816e-05,-3.08816e-05,1.08055e-16
4562.82,3177.54,TOP,GP1_GND_,-7.29854e-06,-7.29854e-06,-2.47625e-17
4562.82,3177.54,GP1_GND_,L3,-7.29854e-06,-1.46178e-05,0.00660642
4562.82,3177.54,L3,L4,-1.46178e-05,-1.71036e-05,0.00660642
4562.82,3177.54,L4,P3V3,-1.71036e-05,-1.71036e-05,2.75234e-17
4562.82,3177.54,P3V3,BOT,-1.71036e-05,-1.71036e-05,3.60182e-17
4581.18,188.216,TOP,GP1_GND_,-0.000717505,-0.000717505,-8.64437e-16
4581.18,188.216,GP1_GND_,L3,-0.000717505,-0.00077541,0.0522648
4581.18,188.216,L3,L4,-0.00077541,-0.000795075,0.0522648
4581.18,188.216,L4,P3V3,-0.000795075,-0.000795075,2.83796e-15
4581.18,188.216,P3V3,BOT,-0.000795075,-0.000795075,2.88146e-15
4601.34,823.528,TOP,GP1_GND_,-0.000603669,-0.000603669,-2.30517e-15
4601.34,823.528,GP1_GND_,L3,-0.000603669,-0.000603669,-1.17433e-15
4601.34,823.528,L3,L4,-0.000603669,-0.000603669,-1.15258e-15
4601.34,823.528,L4,P3V3,-0.000603669,-0.000603669,-9.78609e-16
4601.34,823.528,P3V3,BOT,-0.000603669,-0.000603669,-1.15258e-15
4630.46,741.31,TOP,GP1_GND_,11.9959,11.9959,1.88839e-11
4630.46,741.31,GP1_GND_,L3,11.9959,11.9959,1.76369e-11
4630.46,741.31,L3,L4,11.9959,11.9959,9.44196e-12
4630.46,741.31,L4,P3V3,11.9959,11.9959,3.2067e-12
4630.46,741.31,P3V3,BOT,11.9959,11.9959,-0
4661.67,825.418,TOP,GP1_GND_,3.2966,3.2966,1.29827e-11
4661.67,825.418,GP1_GND_,L3,3.2966,3.2966,1.16243e-11
4661.67,825.418,L3,L4,3.2966,3.2966,1.18024e-11
4661.67,825.418,L4,P3V3,3.2966,3.2966,1.16243e-11
4661.67,825.418,P3V3,BOT,3.2966,3.2966,2.36049e-12
4713.91,1620.79,TOP,GP1_GND_,5.49543,5.49543,0.0080749
4713.91,1620.79,GP1_GND_,L3,5.49543,5.49542,0.0080749
4713.91,1620.79,L3,L4,5.49542,5.49542,0.0080749
4713.91,1620.79,L4,P3V3,5.49542,5.49542,-1.92402e-11
4713.91,1620.79,P3V3,BOT,5.49542,5.49542,-2.12444e-11
4750.99,551.255,TOP,GP1_GND_,-0.00104805,-0.000992357,-0.878992
4750.99,551.255,GP1_GND_,L3,-0.000992357,-0.00096684,-0.136791
4750.99,551.255,L3,L4,-0.00096684,-0.000958174,-0.136791
4750.99,551.255,L4,P3V3,-0.000958174,-0.000958174,5.81205e-15
4750.99,551.255,P3V3,BOT,-0.000958174,-0.000958174,6.84531e-15
4738.46,1278.91,TOP,GP1_GND_,3.29663,3.29663,1.18024e-11
4738.46,1278.91,GP1_GND_,L3,3.29663,3.29663,1.16243e-11
4738.46,1278.91,L3,L4,3.29663,3.29663,1.29827e-11
4738.46,1278.91,L4,P3V3,3.29663,3.29663,1.16243e-11
4738.46,1278.91,P3V3,BOT,3.29663,3.29663,-2.12444e-11
4765.88,1379.93,TOP,GP1_GND_,-0.000392929,-0.000394877,0.0278978
4765.88,1379.93,GP1_GND_,L3,-0.000394877,-0.000394877,1.055e-15
4765.88,1379.93,L3,L4,-0.000394877,-0.000394877,7.76598e-16
4765.88,1379.93,L4,P3V3,-0.000394877,-0.000394877,5.27501e-16
4765.88,1379.93,P3V3,BOT,-0.000394877,-0.000394877,-0
4765.88,2639.77,TOP,GP1_GND_,-7.19793e-05,-7.66663e-05,0.0671451
4765.88,2639.77,GP1_GND_,L3,-7.66663e-05,-8.37461e-05,0.0344455
4765.88,2639.77,L3,L4,-8.37461e-05,-8.61506e-05,0.0344455
4765.88,2639.77,L4,P3V3,-8.61506e-05,-8.61506e-05,-3.29688e-16
4765.88,2639.77,P3V3,BOT,-8.61506e-05,-8.61506e-05,-1.9415e-16
4756.55,1620.79,TOP,GP1_GND_,5.49544,5.49544,2.05979e-07
4756.55,1620.79,GP1_GND_,L3,5.49544,5.49544,2.05977e-07
4756.55,1620.79,L3,L4,5.49544,5.49544,2.05974e-07
4756.55,1620.79,L4,P3V3,5.49544,5.49544,-2.00419e-11
4756.55,1620.79,P3V3,BOT,5.49544,5.49544,-1.88839e-11
4799.19,1620.79,TOP,GP1_GND_,5.49544,5.49544,-0.0080751
4799.19,1620.79,GP1_GND_,L3,5.49544,5.49545,-0.0080751
4799.19,1620.79,L3,L4,5.49545,5.49545,-0.0080751
4799.19,1620.79,L4,P3V3,5.49545,5.49545,-2.00419e-11
4799.19,1620.79,P3V3,BOT,5.49545,5.49545,-1.88839e-11
4813.4,1003.53,TOP,GP1_GND_,-5.50021,-5.5002,-0.0355554
4813.4,1003.53,GP1_GND_,L3,-5.5002,-5.50016,-0.0355554
4813.4,1003.53,L3,L4,-5.50016,-5.50014,-0.0355554
4813.4,1003.53,L4,P3V3,-5.50014,-5.50015,0.00702723
4813.4,1003.53,P3V3,BOT,-5.50015,-5.50015,0.00702723
4813.4,1053.53,TOP,GP1_GND_,-5.50022,-5.50021,-0.0302899
4813.4,1053.53,GP1_GND_,L3,-5.50021,-5.50017,-0.0302899
4813.4,1053.53,L3,L4,-5.50017,-5.50016,-0.0302899
4813.4,1053.53,L4,P3V3,-5.50016,-5.50016,-0.00393952
4813.4,1053.53,P3V3,BOT,-5.50016,-5.50016,-0.00393952
4823.77,887.922,TOP,GP1_GND_,-0.000658351,-0.000658351,-2.30517e-15
4823.77,887.922,GP1_GND_,L3,-0.000658351,-0.000658351,1.07647e-15
4823.77,887.922,L3,L4,-0.000658351,-0.000658351,1.15258e-15
4823.77,887.922,L4,P3V3,-0.000658351,-0.000658351,1.17433e-15
4823.77,887.922,P3V3,BOT,-0.000658351,-0.000658351,1.15258e-15
4863.4,1003.53,TOP,GP1_GND_,-5.50021,-5.50019,-0.0329096
4863.4,1003.53,GP1_GND_,L3,-5.50019,-5.50016,-0.0329096
4863.4,1003.53,L3,L4,-5.50016,-5.50015,-0.0329096
4863.4,1003.53,L4,P3V3,-5.50015,-5.50015,0.00519573
4863.4,1003.53,P3V3,BOT,-5.50015,-5.50015,0.00519573
4863.4,1053.53,TOP,GP1_GND_,-5.50021,-5.5002,-0.0270915
4863.4,1053.53,GP1_GND_,L3,-5.5002,-5.50017,-0.0270915
4863.4,1053.53,L3,L4,-5.50017,-5.50016,-0.0270915
4863.4,1053.53,L4,P3V3,-5.50016,-5.50016,-0.00474177
4863.4,1053.53,P3V3,BOT,-5.50016,-5.50016,-0.00474177
4913.4,1003.53,TOP,GP1_GND_,-5.50021,-5.5002,-0.0324836
4913.4,1003.53,GP1_GND_,L3,-5.5002,-5.50016,-0.0324836
4913.4,1003.53,L3,L4,-5.50016,-5.50015,-0.0324836
4913.4,1003.53,L4,P3V3,-5.50015,-5.50015,0.00381637
4913.4,1003.53,P3V3,BOT,-5.50015,-5.50015,0.00381637
4913.4,1054.12,TOP,GP1_GND_,-5.50022,-5.50021,-0.0281243
4913.4,1054.12,GP1_GND_,L3,-5.50021,-5.50018,-0.0281243
4913.4,1054.12,L3,L4,-5.50018,-5.50016,-0.0281243
4913.4,1054.12,L4,P3V3,-5.50016,-5.50016,-0.00579123
4913.4,1054.12,P3V3,BOT,-5.50016,-5.50016,-0.00579123
4913.4,1153.53,TOP,GP1_GND_,-0.000465552,-0.00048798,0.0596081
4913.4,1153.53,GP1_GND_,L3,-0.00048798,-0.000490633,0.00239389
4913.4,1153.53,L3,L4,-0.000490633,-0.000491533,0.00239389
4913.4,1153.53,L4,P3V3,-0.000491533,-0.000494186,0.00239389
4913.4,1153.53,P3V3,BOT,-0.000494186,-0.000495086,0.00239389
4913.4,1204.12,TOP,GP1_GND_,-0.000465552,-0.00047797,0.0330043
4913.4,1204.12,GP1_GND_,L3,-0.00047797,-0.00048418,0.00560464
4913.4,1204.12,L3,L4,-0.00048418,-0.000486288,0.00560464
4913.4,1204.12,L4,P3V3,-0.000486288,-0.000492498,0.00560464
4913.4,1204.12,P3V3,BOT,-0.000492498,-0.000494607,0.00560464
4960.6,1055.47,TOP,GP1_GND_,-5.50022,-5.50021,-0.0283676
4960.6,1055.47,GP1_GND_,L3,-5.50021,-5.50017,-0.0283676
4960.6,1055.47,L3,L4,-5.50017,-5.50016,-0.0283676
4960.6,1055.47,L4,P3V3,-5.50016,-5.50016,-0.00554034
4960.6,1055.47,P3V3,BOT,-5.50016,-5.50016,-0.00554034
4960.6,1153.53,TOP,GP1_GND_,-0.000465552,-0.00049341,0.0740388
4960.6,1153.53,GP1_GND_,L3,-0.00049341,-0.000494435,0.000924868
4960.6,1153.53,L3,L4,-0.000494435,-0.000494783,0.000924868
4960.6,1153.53,L4,P3V3,-0.000494783,-0.000495807,0.000924868
4960.6,1153.53,P3V3,BOT,-0.000495807,-0.000496156,0.000924868
4960.6,1205.47,TOP,GP1_GND_,-0.000465552,-0.000483458,0.0475903
4960.6,1205.47,GP1_GND_,L3,-0.000483458,-0.000488004,0.00410258
4960.6,1205.47,L3,L4,-0.000488004,-0.000489547,0.00410258
4960.6,1205.47,L4,P3V3,-0.000489547,-0.000494093,0.00410258
4960.6,1205.47,P3V3,BOT,-0.000494093,-0.000495636,0.00410258
4963.4,1003.53,TOP,GP1_GND_,-5.50021,-5.5002,-0.0333782
4963.4,1003.53,GP1_GND_,L3,-5.5002,-5.50016,-0.0333782
4963.4,1003.53,L3,L4,-5.50016,-5.50015,-0.0333782
4963.4,1003.53,L4,P3V3,-5.50015,-5.50015,0.00397352
4963.4,1003.53,P3V3,BOT,-5.50015,-5.50015,0.00397352
5009.65,415.548,TOP,GP1_GND_,-0.000854563,-0.000854563,-8.64437e-16
5009.65,415.548,GP1_GND_,L3,-0.000854563,-0.000859921,0.00483606
5009.65,415.548,L3,L4,-0.000859921,-0.00086174,0.00483606
5009.65,415.548,L4,P3V3,-0.00086174,-0.00086174,3.03369e-15
5009.65,415.548,P3V3,BOT,-0.00086174,-0.00086174,3.1696e-15
5010.6,1153.53,TOP,GP1_GND_,-0.000487072,-0.000522706,0.0947037
5010.6,1153.53,GP1_GND_,L3,-0.000522706,-0.000513467,-0.00833905
5010.6,1153.53,L3,L4,-0.000513467,-0.000510329,-0.00833905
5010.6,1153.53,L4,P3V3,-0.000510329,-0.000501091,-0.00833905
5010.6,1153.53,P3V3,BOT,-0.000501091,-0.000497953,-0.00833905
5010.6,1205.47,TOP,GP1_GND_,-0.000483863,-0.000511381,0.0731322
5010.6,1205.47,GP1_GND_,L3,-0.000511381,-0.000506188,-0.00468694
5010.6,1205.47,L3,L4,-0.000506188,-0.000504424,-0.00468694
5010.6,1205.47,L4,P3V3,-0.000504424,-0.000499232,-0.00468694
5010.6,1205.47,P3V3,BOT,-0.000499232,-0.000497468,-0.00468694
5016.86,2171.73,TOP,GP1_GND_,-0.000253897,-0.000253897,5.76292e-16
5016.86,2171.73,GP1_GND_,L3,-0.000253897,-0.000221648,-0.0291083
5016.86,2171.73,L3,L4,-0.000221648,-0.000210695,-0.0291083
5016.86,2171.73,L4,P3V3,-0.000210695,-0.000210695,7.33956e-16
5016.86,2171.73,P3V3,BOT,-0.000210695,-0.000210695,7.92401e-16
5022.31,2581.03,TOP,GP1_GND_,-0.000179018,-0.000172037,-0.0185522
5022.31,2581.03,GP1_GND_,L3,-0.000172037,-0.000171096,-0.000849373
5022.31,2581.03,L3,L4,-0.000171096,-0.000170777,-0.000849373
5022.31,2581.03,L4,P3V3,-0.000170777,-0.000170777,6.1163e-16
5022.31,2581.03,P3V3,BOT,-0.000170777,-0.000170777,6.48328e-16
5050.99,551.255,TOP,GP1_GND_,-0.00104805,-0.00100592,-0.664929
5050.99,551.255,GP1_GND_,L3,-0.00100592,-0.00098239,-0.126134
5050.99,551.255,L3,L4,-0.00098239,-0.000974398,-0.126134
5050.99,551.255,L4,P3V3,-0.000974398,-0.000974398,6.39326e-15
5050.99,551.255,P3V3,BOT,-0.000974398,-0.000974398,5.13398e-15
5076.6,2581.03,TOP,GP1_GND_,-0.000183503,-0.000179145,-0.0115809
5076.6,2581.03,GP1_GND_,L3,-0.000179145,-0.000177706,-0.00129929
5076.6,2581.03,L3,L4,-0.000177706,-0.000177217,-0.00129929
5076.6,2581.03,L4,P3V3,-0.000177217,-0.000177217,6.36096e-16
5076.6,2581.03,P3V3,BOT,-0.000177217,-0.000177217,6.48328e-16
5130.9,2581.03,TOP,GP1_GND_,-0.000187143,-0.000187592,0.00119169
5130.9,2581.03,GP1_GND_,L3,-0.000187592,-0.00018675,-0.000759597
5130.9,2581.03,L3,L4,-0.00018675,-0.000186464,-0.000759597
5130.9,2581.03,L4,P3V3,-0.000186464,-0.000186464,6.60561e-16
5130.9,2581.03,P3V3,BOT,-0.000186464,-0.000186464,7.20365e-16
5185.2,2581.03,TOP,GP1_GND_,-0.000192496,-0.000192335,-0.000427038
5185.2,2581.03,GP1_GND_,L3,-0.000192335,-0.000190813,-0.00137418
5185.2,2581.03,L3,L4,-0.000190813,-0.000190296,-0.00137418
5185.2,2581.03,L4,P3V3,-0.000190296,-0.000190296,6.85026e-16
5185.2,2581.03,P3V3,BOT,-0.000190296,-0.000190296,6.48328e-16
5197.74,794.004,TOP,GP1_GND_,3.29667,3.29667,1.18024e-11
5197.74,794.004,GP1_GND_,L3,3.29667,3.29667,1.16243e-11
5197.74,794.004,L3,L4,3.29667,3.29667,1.29827e-11
5197.74,794.004,L4,P3V3,3.29667,3.29667,1.16243e-11
5197.74,794.004,P3V3,BOT,3.29667,3.29667,-2.36049e-12
5224.35,2199.08,TOP,GP1_GND_,-0.00029428,-0.00029428,4.32219e-16
5224.35,2199.08,GP1_GND_,L3,-0.00029428,-0.000257046,-0.0336071
5224.35,2199.08,L3,L4,-0.000257046,-0.000244401,-0.0336071
5224.35,2199.08,L4,P3V3,-0.000244401,-0.000244401,8.80748e-16
5224.35,2199.08,P3V3,BOT,-0.000244401,-0.000244401,8.64437e-16
5239.49,2581.03,TOP,GP1_GND_,-0.0001954,-0.000200107,0.012507
5239.49,2581.03,GP1_GND_,L3,-0.000200107,-0.0001957,-0.00397702
5239.49,2581.03,L3,L4,-0.0001957,-0.000194204,-0.00397702
5239.49,2581.03,L4,P3V3,-0.000194204,-0.000194204,6.85026e-16
5239.49,2581.03,P3V3,BOT,-0.000194204,-0.000194204,7.20365e-16
5291.64,1710.98,TOP,GP1_GND_,-0.000613306,-0.000598493,-0.0609721
5291.64,1710.98,GP1_GND_,L3,-0.000598493,-0.000598493,2.12192e-15
5291.64,1710.98,L3,L4,-0.000598493,-0.000598493,2.23138e-15
5291.64,1710.98,L4,P3V3,-0.000598493,-0.000598493,2.27348e-15
5291.64,1710.98,P3V3,BOT,-0.000598493,-0.000598493,2.67766e-15
5312.9,1722.79,TOP,GP1_GND_,-0.000629581,-0.000598493,-0.127963
5312.9,1722.79,GP1_GND_,L3,-0.000598493,-0.000598493,2.12192e-15
5312.9,1722.79,L3,L4,-0.000598493,-0.000598493,2.23138e-15
5312.9,1722.79,L4,P3V3,-0.000598493,-0.000598493,2.27348e-15
5312.9,1722.79,P3V3,BOT,-0.000598493,-0.000598493,2.67766e-15
5313.96,2355.67,TOP,GP1_GND_,-0.000249661,-0.000256006,0.0168614
5313.96,2355.67,GP1_GND_,L3,-0.000256006,-0.000242603,-0.0120976
5313.96,2355.67,L3,L4,-0.000242603,-0.000238051,-0.0120976
5313.96,2355.67,L4,P3V3,-0.000238051,-0.000238051,8.31817e-16
5313.96,2355.67,P3V3,BOT,-0.000238051,-0.000238051,9.36474e-16
5320.7,199.972,TOP,GP1_GND_,-0.000825966,-0.000826526,0.00148995
5320.7,199.972,GP1_GND_,L3,-0.000826526,-0.000832361,0.0052664
5320.7,199.972,L3,L4,-0.000832361,-0.000834343,0.0052664
5320.7,199.972,L4,P3V3,-0.000834343,-0.000834343,2.93582e-15
5320.7,199.972,P3V3,BOT,-0.000834343,-0.000834343,3.1696e-15
5320.7,242.999,TOP,GP1_GND_,-0.000826208,-0.000827458,0.00332273
5320.7,242.999,GP1_GND_,L3,-0.000827458,-0.000833223,0.00520327
5320.7,242.999,L3,L4,-0.000833223,-0.000835181,0.00520327
5320.7,242.999,L4,P3V3,-0.000835181,-0.000835181,2.93582e-15
5320.7,242.999,P3V3,BOT,-0.000835181,-0.000835181,3.1696e-15
5337.17,1710.98,TOP,GP1_GND_,-0.000634158,-0.000604163,-0.123465
5337.17,1710.98,GP1_GND_,L3,-0.000604163,-0.000604163,2.42505e-15
5337.17,1710.98,L3,L4,-0.000604163,-0.000604163,2.67766e-15
5337.17,1710.98,L4,P3V3,-0.000604163,-0.000604163,2.57662e-15
5337.17,1710.98,P3V3,BOT,-0.000604163,-0.000604163,3.12394e-15
5355.46,2258.71,TOP,GP1_GND_,-0.000283034,-0.000287634,0.0122254
5355.46,2258.71,GP1_GND_,L3,-0.000287634,-0.000263517,-0.0217686
5355.46,2258.71,L3,L4,-0.000263517,-0.000255326,-0.0217686
5355.46,2258.71,L4,P3V3,-0.000255326,-0.000255326,9.29678e-16
5355.46,2258.71,P3V3,BOT,-0.000255326,-0.000255326,8.64437e-16
5355.46,2288.61,TOP,GP1_GND_,-0.000278367,-0.000275726,-0.00702047
5355.46,2288.61,GP1_GND_,L3,-0.000275726,-0.000259047,-0.015054
5355.46,2288.61,L3,L4,-0.000259047,-0.000253383,-0.015054
5355.46,2288.61,L4,P3V3,-0.000253383,-0.000253383,9.29678e-16
5355.46,2288.61,P3V3,BOT,-0.000253383,-0.000253383,8.64437e-16
5355.46,2316.71,TOP,GP1_GND_,-0.000277684,-0.000275726,-0.00520493
5355.46,2316.71,GP1_GND_,L3,-0.000275726,-0.000259047,-0.015054
5355.46,2316.71,L3,L4,-0.000259047,-0.000253383,-0.015054
5355.46,2316.71,L4,P3V3,-0.000253383,-0.000253383,9.29678e-16
5355.46,2316.71,P3V3,BOT,-0.000253383,-0.000253383,8.64437e-16
5358.43,1722.79,TOP,GP1_GND_,-0.000600072,-0.00059051,-0.039357
5358.43,1722.79,GP1_GND_,L3,-0.00059051,-0.00059051,2.12192e-15
5358.43,1722.79,L3,L4,-0.00059051,-0.00059051,2.23138e-15
5358.43,1722.79,L4,P3V3,-0.00059051,-0.00059051,2.27348e-15
5358.43,1722.79,P3V3,BOT,-0.00059051,-0.00059051,2.67766e-15
5363.72,199.972,TOP,GP1_GND_,-0.00082553,-0.000825638,0.000285657
5363.72,199.972,GP1_GND_,L3,-0.000825638,-0.000829563,0.00354336
5363.72,199.972,L3,L4,-0.000829563,-0.000830897,0.00354336
5363.72,199.972,L4,P3V3,-0.000830897,-0.000830897,3.03369e-15
5363.72,199.972,P3V3,BOT,-0.000830897,-0.000830897,2.88146e-15
5363.72,242.999,TOP,GP1_GND_,-0.000825714,-0.000826328,0.00163146
5363.72,242.999,GP1_GND_,L3,-0.000826328,-0.000830176,0.00347354
5363.72,242.999,L3,L4,-0.000830176,-0.000831483,0.00347354
5363.72,242.999,L4,P3V3,-0.000831483,-0.000831483,3.03369e-15
5363.72,242.999,P3V3,BOT,-0.000831483,-0.000831483,2.88146e-15
5374.57,1933.57,TOP,GP1_GND_,1.79852,1.79847,0.131316
5374.57,1933.57,GP1_GND_,L3,1.79847,1.79833,0.131316
5374.57,1933.57,L3,L4,1.79833,1.79828,0.131316
5374.57,1933.57,L4,P3V3,1.79828,1.79828,-6.41341e-12
5374.57,1933.57,P3V3,BOT,1.79828,1.79828,-6.49135e-12
5374.57,1962.73,TOP,GP1_GND_,1.79847,1.79844,0.0901061
5374.57,1962.73,GP1_GND_,L3,1.79844,1.79834,0.0901061
5374.57,1962.73,L3,L4,1.79834,1.7983,0.0901061
5374.57,1962.73,L4,P3V3,1.7983,1.7983,-6.21299e-12
5374.57,1962.73,P3V3,BOT,1.7983,1.7983,-7.08147e-12
5380.24,3110.33,TOP,GP1_GND_,-0.000107994,-0.000106129,-0.00495569
5380.24,3110.33,GP1_GND_,L3,-0.000106129,-0.000106959,0.000749412
5380.24,3110.33,L3,L4,-0.000106959,-0.000107241,0.000749412
5380.24,3110.33,L4,P3V3,-0.000107241,-0.000107241,3.66978e-16
5380.24,3110.33,P3V3,BOT,-0.000107241,-0.000107241,4.32219e-16
5380.24,3146,TOP,GP1_GND_,-0.000107994,-0.000106129,-0.00495569
5380.24,3146,GP1_GND_,L3,-0.000106129,-0.000106959,0.000749412
5380.24,3146,L3,L4,-0.000106959,-0.000107241,0.000749412
5380.24,3146,L4,P3V3,-0.000107241,-0.000107241,3.66978e-16
5380.24,3146,P3V3,BOT,-0.000107241,-0.000107241,4.32219e-16
5385.66,538.726,TOP,GP1_GND_,-0.00083076,-0.00083076,-2.88146e-15
5385.66,538.726,GP1_GND_,L3,-0.00083076,-0.000835583,0.00435297
5385.66,538.726,L3,L4,-0.000835583,-0.00083722,0.00435297
5385.66,538.726,L4,P3V3,-0.00083722,-0.00083722,-3.91443e-16
5385.66,538.726,P3V3,BOT,-0.00083722,-0.00083722,-2.88146e-16
