x;y;layer1;layer2;voltage1;voltage2;current
3001.86;3102.6;L3;L4;5.01635e-05;5.01635e-05;-0
3001.86;3102.6;L4;P3V3;5.01635e-05;5.01635e-05;1.22326e-17
3001.86;3102.6;P3V3;BOT;5.01635e-05;5.01635e-05;-0
3001.86;3319.71;TOP;GP1_GND_;5.53044e-05;5.53044e-05;1.981e-16
3001.86;3319.71;GP1_GND_;L3;5.53044e-05;5.53044e-05;-4.28141e-17
3001.86;3319.71;L3;L4;5.53044e-05;5.53044e-05;-5.40273e-17
3001.86;3319.71;L4;P3V3;5.53044e-05;5.53044e-05;-4.28141e-17
3001.86;3319.71;P3V3;BOT;5.53044e-05;5.53044e-05;-5.40273e-17
3002.54;178.318;TOP;GP1_GND_;3.29653;3.29653;-1.53432e-11
3002.54;178.318;GP1_GND_;L3;3.29653;3.29653;-1.68352e-11
3002.54;178.318;L3;L4;3.29653;3.29653;-1.65234e-11
3002.54;178.318;L4;P3V3;3.29653;3.29653;-1.68352e-11
3002.54;178.318;P3V3;BOT;3.29653;3.29653;-1.18024e-11
3025.92;276.067;TOP;GP1_GND_;-0.000286923;-0.000286923;-1.00851e-15
3025.92;276.067;GP1_GND_;L3;-0.000286923;-0.000292638;0.00515891
3025.92;276.067;L3;L4;-0.000292638;-0.000294579;0.00515891
3025.92;276.067;L4;P3V3;-0.000294579;-0.000294579;-8.80748e-16
3025.92;276.067;P3V3;BOT;-0.000294579;-0.000294579;-7.20365e-16
3097.82;128.084;TOP;GP1_GND_;-0.000313507;-0.000313507;2.88146e-16
3097.82;128.084;GP1_GND_;L3;-0.000313507;-0.000316798;0.0029707
3097.82;128.084;L3;L4;-0.000316798;-0.000317916;0.0029707
3097.82;128.084;L4;P3V3;-0.000317916;-0.000317916;1.1254e-15
3097.82;128.084;P3V3;BOT;-0.000317916;-0.000317916;1.15258e-15
3129.63;3635.19;TOP;GP1_GND_;5.2376e-05;5.2376e-05;-6.66337e-16
3129.63;3635.19;GP1_GND_;L3;5.2376e-05;5.14205e-05;0.000862399
3129.63;3635.19;L3;L4;5.14205e-05;5.1096e-05;0.000862399
3129.63;3635.19;L4;P3V3;5.1096e-05;5.1096e-05;-1.83489e-16
3129.63;3635.19;P3V3;BOT;5.1096e-05;5.1096e-05;-1.80091e-16
3137.91;314.609;TOP;GP1_GND_;-5.50021;-5.50021;4.72098e-12
3137.91;314.609;GP1_GND_;L3;-5.50021;-5.50021;5.61173e-12
3137.91;314.609;L3;L4;-5.50021;-5.50021;7.08147e-12
3137.91;314.609;L4;P3V3;-5.50021;-5.50021;6.41341e-12
3137.91;314.609;P3V3;BOT;-5.50021;-5.50021;7.08147e-12
3142.41;3144.79;TOP;GP1_GND_;4.91912e-05;4.91912e-05;1.80091e-16
3142.41;3144.79;GP1_GND_;L3;4.91912e-05;5.08523e-05;-0.00149937
3142.41;3144.79;L3;L4;5.08523e-05;5.14165e-05;-0.00149937
3142.41;3144.79;L4;P3V3;5.14165e-05;5.30777e-05;-0.00149937
3142.41;3144.79;P3V3;BOT;5.30777e-05;5.36418e-05;-0.00149937
3142.41;3188.1;TOP;GP1_GND_;5.08134e-05;5.08134e-05;1.80091e-16
3142.41;3188.1;GP1_GND_;L3;5.08134e-05;5.1895e-05;-0.000976232
3142.41;3188.1;L3;L4;5.1895e-05;5.22623e-05;-0.000976232
3142.41;3188.1;L4;P3V3;5.22623e-05;5.33439e-05;-0.000976232
3142.41;3188.1;P3V3;BOT;5.33439e-05;5.37112e-05;-0.000976232
3142.41;3231.41;TOP;GP1_GND_;5.1255e-05;5.1255e-05;1.80091e-16
3142.41;3231.41;GP1_GND_;L3;5.1255e-05;5.23076e-05;-0.000950123
3142.41;3231.41;L3;L4;5.23076e-05;5.26651e-05;-0.000950123
3142.41;3231.41;L4;P3V3;5.26651e-05;5.37178e-05;-0.000950123
3142.41;3231.41;P3V3;BOT;5.37178e-05;5.40753e-05;-0.000950123
3185.72;3144.79;TOP;GP1_GND_;4.85961e-05;4.85961e-05;1.80091e-16
3185.72;3144.79;GP1_GND_;L3;4.85961e-05;5.07549e-05;-0.00194847
3185.72;3144.79;L3;L4;5.07549e-05;5.1488e-05;-0.00194847
3185.72;3144.79;L4;P3V3;5.1488e-05;5.36467e-05;-0.00194847
3185.72;3144.79;P3V3;BOT;5.36467e-05;5.43799e-05;-0.00194847
3185.72;3188.1;TOP;GP1_GND_;5.01369e-05;5.01369e-05;1.80091e-16
3185.72;3188.1;GP1_GND_;L3;5.01369e-05;5.16123e-05;-0.00133165
3185.72;3188.1;L3;L4;5.16123e-05;5.21133e-05;-0.00133165
3185.72;3188.1;L4;P3V3;5.21133e-05;5.35887e-05;-0.00133165
3185.72;3188.1;P3V3;BOT;5.35887e-05;5.40897e-05;-0.00133165
3185.72;3231.41;TOP;GP1_GND_;5.04931e-05;5.04931e-05;1.981e-16
3185.72;3231.41;GP1_GND_;L3;5.04931e-05;5.17294e-05;-0.00111588
3185.72;3231.41;L3;L4;5.17294e-05;5.21493e-05;-0.00111588
3185.72;3231.41;L4;P3V3;5.21493e-05;5.33856e-05;-0.00111588
3185.72;3231.41;P3V3;BOT;5.33856e-05;5.38054e-05;-0.00111588
3200.64;314.607;TOP;GP1_GND_;3.29654;3.29654;7.08147e-12
3200.64;314.607;GP1_GND_;L3;3.29654;3.29654;5.61173e-12
3200.64;314.607;L3;L4;3.29654;3.29654;5.90123e-12
3200.64;314.607;L4;P3V3;3.29654;3.29654;6.01257e-12
3200.64;314.607;P3V3;BOT;3.29654;3.29654;-1.18024e-11
3223.24;2213.94;TOP;GP1_GND_;-1.19557e-05;-1.41621e-05;0.00586385
3223.24;2213.94;GP1_GND_;L3;-1.41621e-05;-1.41621e-05;5.04595e-17
3223.24;2213.94;L3;L4;-1.41621e-05;-1.41621e-05;4.95251e-17
3223.24;2213.94;L4;P3V3;-1.41621e-05;-1.41621e-05;5.04595e-17
3223.24;2213.94;P3V3;BOT;-1.41621e-05;-1.41621e-05;5.40273e-17
3223.24;1820.24;TOP;GP1_GND_;-6.25857e-05;-6.48022e-05;0.00589096
3223.24;1820.24;GP1_GND_;L3;-6.48022e-05;-6.48022e-05;2.32419e-16
3223.24;1820.24;L3;L4;-6.48022e-05;-6.48022e-05;2.16109e-16
3223.24;1820.24;L4;P3V3;-6.48022e-05;-6.48022e-05;2.32419e-16
3223.24;1820.24;P3V3;BOT;-6.48022e-05;-6.48022e-05;2.52128e-16
3223.24;1938.35;TOP;GP1_GND_;-4.01032e-05;-4.23153e-05;0.00587907
3223.24;1938.35;GP1_GND_;L3;-4.23153e-05;-4.23153e-05;1.52908e-16
3223.24;1938.35;L3;L4;-4.23153e-05;-4.23153e-05;1.44073e-16
3223.24;1938.35;L4;P3V3;-4.23153e-05;-4.23153e-05;1.52908e-16
3223.24;1938.35;P3V3;BOT;-4.23153e-05;-4.23153e-05;1.62082e-16
3223.24;2056.46;TOP;GP1_GND_;-2.90733e-05;-3.12831e-05;0.0058729
3223.24;2056.46;GP1_GND_;L3;-3.12831e-05;-3.12831e-05;1.10094e-16
3223.24;2056.46;L3;L4;-3.12831e-05;-3.12831e-05;1.08055e-16
3223.24;2056.46;L4;P3V3;-3.12831e-05;-3.12831e-05;1.10094e-16
3223.24;2056.46;P3V3;BOT;-3.12831e-05;-3.12831e-05;1.26064e-16
3223.24;2115.52;TOP;GP1_GND_;-2.46721e-05;-2.68811e-05;0.00587091
3223.24;2115.52;GP1_GND_;L3;-2.68811e-05;-2.68811e-05;9.48027e-17
3223.24;2115.52;L3;L4;-2.68811e-05;-2.68811e-05;9.90501e-17
3223.24;2115.52;L4;P3V3;-2.68811e-05;-2.68811e-05;9.78608e-17
3223.24;2115.52;P3V3;BOT;-2.68811e-05;-2.68811e-05;9.90501e-17
3229.02;3144.79;TOP;GP1_GND_;4.77287e-05;4.77287e-05;1.62082e-16
3229.02;3144.79;GP1_GND_;L3;4.77287e-05;5.01243e-05;-0.00216229
3229.02;3144.79;L3;L4;5.01243e-05;5.09379e-05;-0.00216229
3229.02;3144.79;L4;P3V3;5.09379e-05;5.33335e-05;-0.00216229
3229.02;3144.79;P3V3;BOT;5.33335e-05;5.41471e-05;-0.00216229
3229.02;3188.1;TOP;GP1_GND_;4.91719e-05;4.91719e-05;1.44073e-16
3229.02;3188.1;GP1_GND_;L3;4.91719e-05;5.09785e-05;-0.00163065
3229.02;3188.1;L3;L4;5.09785e-05;5.15921e-05;-0.00163065
3229.02;3188.1;L4;P3V3;5.15921e-05;5.33987e-05;-0.00163065
3229.02;3188.1;P3V3;BOT;5.33987e-05;5.40122e-05;-0.00163065
3229.02;3231.41;TOP;GP1_GND_;4.94754e-05;4.94754e-05;1.80091e-16
3229.02;3231.41;GP1_GND_;L3;4.94754e-05;5.10102e-05;-0.00138534
3229.02;3231.41;L3;L4;5.10102e-05;5.15315e-05;-0.00138534
3229.02;3231.41;L4;P3V3;5.15315e-05;5.30663e-05;-0.00138534
3229.02;3231.41;P3V3;BOT;5.30663e-05;5.35875e-05;-0.00138534
3230.9;131.051;TOP;GP1_GND_;-0.000343039;-0.000343039;2.88146e-16
3230.9;131.051;GP1_GND_;L3;-0.000343039;-0.000345216;0.00196493
3230.9;131.051;L3;L4;-0.000345216;-0.000345956;0.00196493
3230.9;131.051;L4;P3V3;-0.000345956;-0.000345956;1.27219e-15
3230.9;131.051;P3V3;BOT;-0.000345956;-0.000345956;1.15258e-15
3234.93;2956.24;TOP;GP1_GND_;4.15155e-05;4.15155e-05;-2.16109e-16
3234.93;2956.24;GP1_GND_;L3;4.15155e-05;4.15155e-05;6.1163e-18
3234.93;2956.24;L3;L4;4.15155e-05;4.15155e-05;-0
3234.93;2956.24;L4;P3V3;4.15155e-05;4.15155e-05;-0
3234.93;2956.24;P3V3;BOT;4.15155e-05;4.15155e-05;-0
3249.11;1061.22;TOP;GP1_GND_;-0.000203247;-0.000203247;2.16109e-16
3249.11;1061.22;GP1_GND_;L3;-0.000203247;-0.000203247;7.33956e-16
3249.11;1061.22;L3;L4;-0.000203247;-0.000203247;7.20365e-16
3249.11;1061.22;L4;P3V3;-0.000203247;-0.000203247;7.33956e-16
3249.11;1061.22;P3V3;BOT;-0.000203247;-0.000203247;7.20365e-16
3251.13;3388.52;TOP;GP1_GND_;4.84962e-05;4.84962e-05;1.80091e-16
3251.13;3388.52;GP1_GND_;L3;4.84962e-05;4.93416e-05;-0.000763062
3251.13;3388.52;L3;L4;4.93416e-05;4.96287e-05;-0.000763062
3251.13;3388.52;L4;P3V3;4.96287e-05;4.96287e-05;-6.1163e-17
3251.13;3388.52;P3V3;BOT;4.96287e-05;4.96287e-05;-9.00456e-17
3265.56;3352.27;TOP;GP1_GND_;4.84544e-05;4.84544e-05;5.40273e-17
3265.56;3352.27;GP1_GND_;L3;4.84544e-05;4.92187e-05;-0.000689896
3265.56;3352.27;L3;L4;4.92187e-05;4.94783e-05;-0.000689896
3265.56;3352.27;L4;P3V3;4.94783e-05;4.94783e-05;-1.77373e-16
3265.56;3352.27;P3V3;BOT;4.94783e-05;4.94783e-05;-1.80091e-16
3284.21;3055.06;TOP;GP1_GND_;3.29223;3.29223;1.06222e-11
3284.21;3055.06;GP1_GND_;L3;3.29223;3.29223;8.81844e-12
3284.21;3055.06;L3;L4;3.29223;3.29223;8.26172e-12
3284.21;3055.06;L4;P3V3;3.29223;3.29223;0.007
3284.21;3055.06;P3V3;BOT;3.29223;3.29222;0.007
3307.88;1879.29;TOP;GP1_GND_;-6.28834e-05;-6.51e-05;0.00589111
3307.88;1879.29;GP1_GND_;L3;-6.51e-05;-6.51e-05;2.32419e-16
3307.88;1879.29;L3;L4;-6.51e-05;-6.51e-05;2.16109e-16
3307.88;1879.29;L4;P3V3;-6.51e-05;-6.51e-05;2.32419e-16
3307.88;1879.29;P3V3;BOT;-6.51e-05;-6.51e-05;2.52128e-16
3307.88;1997.41;TOP;GP1_GND_;-4.57926e-05;-4.80058e-05;0.00588208
3307.88;1997.41;GP1_GND_;L3;-4.80058e-05;-4.80058e-05;1.71257e-16
3307.88;1997.41;L3;L4;-4.80058e-05;-4.80058e-05;1.80091e-16
3307.88;1997.41;L4;P3V3;-4.80058e-05;-4.80058e-05;1.71257e-16
3307.88;1997.41;P3V3;BOT;-4.80058e-05;-4.80058e-05;1.80091e-16
3307.89;2312.37;TOP;GP1_GND_;-5.70706e-06;-7.91232e-06;0.00586088
3307.89;2312.37;GP1_GND_;L3;-7.91232e-06;-7.91232e-06;2.90524e-17
3307.89;2312.37;L3;L4;-7.91232e-06;-7.91232e-06;2.70137e-17
3307.89;2312.37;L4;P3V3;-7.91232e-06;-7.91232e-06;2.75234e-17
3307.89;2312.37;P3V3;BOT;-7.91232e-06;-7.91232e-06;3.1516e-17
3346.22;3077.69;TOP;GP1_GND_;3.2965;3.2965;1.18024e-11
3346.22;3077.69;GP1_GND_;L3;3.2965;3.2965;1.16243e-11
3346.22;3077.69;L3;L4;3.2965;3.2965;1.18024e-11
3346.22;3077.69;L4;P3V3;3.2965;3.2965;1.20251e-11
3346.22;3077.69;P3V3;BOT;3.2965;3.2965;0.00299992
3346.22;3177.45;TOP;GP1_GND_;3.29651;3.29651;3.54074e-12
3346.22;3177.45;GP1_GND_;L3;3.29651;3.29651;3.60754e-12
3346.22;3177.45;L3;L4;3.29651;3.29651;3.54074e-12
3346.22;3177.45;L4;P3V3;3.29651;3.29651;3.2067e-12
3346.22;3177.45;P3V3;BOT;3.29651;3.29651;0.00300008
3350.01;130.213;TOP;GP1_GND_;-0.000382862;-0.000382862;-1.15258e-15
3350.01;130.213;GP1_GND_;L3;-0.000382862;-0.000378346;-0.00407606
3350.01;130.213;L3;L4;-0.000378346;-0.000376812;-0.00407606
3350.01;130.213;L4;P3V3;-0.000376812;-0.000376812;1.17433e-15
3350.01;130.213;P3V3;BOT;-0.000376812;-0.000376812;1.44073e-15
3361.05;2218.12;TOP;GP1_GND_;-2.1731e-05;-2.39391e-05;0.00586834
3361.05;2218.12;GP1_GND_;L3;-2.39391e-05;-2.39391e-05;8.56282e-17
3361.05;2218.12;L3;L4;-2.39391e-05;-2.39391e-05;8.1041e-17
3361.05;2218.12;L4;P3V3;-2.39391e-05;-2.39391e-05;8.56282e-17
3361.05;2218.12;P3V3;BOT;-2.39391e-05;-2.39391e-05;9.00456e-17
3368.91;1820.24;TOP;GP1_GND_;-7.71016e-05;-7.93211e-05;0.00589863
3368.91;1820.24;GP1_GND_;L3;-7.93211e-05;-7.93211e-05;2.69117e-16
3368.91;1820.24;L3;L4;-7.93211e-05;-7.93211e-05;2.88146e-16
3368.91;1820.24;L4;P3V3;-7.93211e-05;-7.93211e-05;2.93583e-16
3368.91;1820.24;P3V3;BOT;-7.93211e-05;-7.93211e-05;2.88146e-16
3368.91;1938.35;TOP;GP1_GND_;-5.82459e-05;-6.04616e-05;0.00588866
3368.91;1938.35;GP1_GND_;L3;-6.04616e-05;-6.04616e-05;2.14071e-16
3368.91;1938.35;L3;L4;-6.04616e-05;-6.04616e-05;2.16109e-16
3368.91;1938.35;L4;P3V3;-6.04616e-05;-6.04616e-05;2.20187e-16
3368.91;1938.35;P3V3;BOT;-6.04616e-05;-6.04616e-05;2.16109e-16
3368.91;2056.46;TOP;GP1_GND_;-4.25763e-05;-4.47888e-05;0.00588004
3368.91;2056.46;GP1_GND_;L3;-4.47888e-05;-4.47888e-05;1.52908e-16
3368.91;2056.46;L3;L4;-4.47888e-05;-4.47888e-05;1.80091e-16
3368.91;2056.46;L4;P3V3;-4.47888e-05;-4.47888e-05;1.59024e-16
3368.91;2056.46;P3V3;BOT;-4.47888e-05;-4.47888e-05;1.62082e-16
3381.75;3067.97;TOP;GP1_GND_;4.1835e-05;4.1835e-05;1.44073e-16
3381.75;3067.97;GP1_GND_;L3;4.1835e-05;4.1835e-05;4.28141e-17
3381.75;3067.97;L3;L4;4.1835e-05;4.1835e-05;3.60182e-17
3381.75;3067.97;L4;P3V3;4.1835e-05;4.1835e-05;4.28141e-17
3381.75;3067.97;P3V3;BOT;4.1835e-05;4.1835e-05;3.60182e-17
3394.81;1662.45;TOP;GP1_GND_;-0.000108156;-0.00010857;0.00592159
3394.81;1662.45;GP1_GND_;L3;-0.00010857;-0.00010857;3.95625e-16
3394.81;1662.45;L3;L4;-0.00010857;-0.00010857;1.9415e-16
3394.81;1662.45;L4;P3V3;-0.00010857;-0.00010857;2.6375e-16
3394.81;1662.45;P3V3;BOT;-0.00010857;-0.00010857;-0
3394.81;2447.88;TOP;GP1_GND_;8.09318e-06;7.68412e-06;0.00586005
3394.81;2447.88;GP1_GND_;L3;7.68412e-06;7.68412e-06;8.2422e-18
3394.81;2447.88;L3;L4;7.68412e-06;7.68412e-06;-0
3394.81;2447.88;L4;P3V3;7.68412e-06;7.68412e-06;8.2422e-18
3394.81;2447.88;P3V3;BOT;7.68412e-06;7.68412e-06;2.42687e-17
3453.55;1879.29;TOP;GP1_GND_;-7.96255e-05;-8.18455e-05;0.00589997
3453.55;1879.29;GP1_GND_;L3;-8.18455e-05;-8.18455e-05;2.8135e-16
3453.55;1879.29;L3;L4;-8.18455e-05;-8.18455e-05;2.88146e-16
3453.55;1879.29;L4;P3V3;-8.18455e-05;-8.18455e-05;2.93583e-16
3453.55;1879.29;P3V3;BOT;-8.18455e-05;-8.18455e-05;3.24164e-16
3453.55;1997.41;TOP;GP1_GND_;-6.03753e-05;-6.25915e-05;0.00588979
3453.55;1997.41;GP1_GND_;L3;-6.25915e-05;-6.25915e-05;2.20187e-16
3453.55;1997.41;L3;L4;-6.25915e-05;-6.25915e-05;2.16109e-16
3453.55;1997.41;L4;P3V3;-6.25915e-05;-6.25915e-05;2.20187e-16
3453.55;1997.41;P3V3;BOT;-6.25915e-05;-6.25915e-05;2.52128e-16
3453.55;2115.52;TOP;GP1_GND_;-4.47138e-05;-4.69267e-05;0.00588117
3453.55;2115.52;GP1_GND_;L3;-4.69267e-05;-4.69267e-05;1.71257e-16
3453.55;2115.52;L3;L4;-4.69267e-05;-4.69267e-05;1.62082e-16
3453.55;2115.52;L4;P3V3;-4.69267e-05;-4.69267e-05;1.6514e-16
3453.55;2115.52;P3V3;BOT;-4.69267e-05;-4.69267e-05;1.80091e-16
3488.81;131.27;TOP;GP1_GND_;-0.000415999;-0.000415999;4.32219e-16
3488.81;131.27;GP1_GND_;L3;-0.000415999;-0.000414815;-0.00106923
3488.81;131.27;L3;L4;-0.000414815;-0.000414412;-0.00106923
3488.81;131.27;L4;P3V3;-0.000414412;-0.000414412;1.46791e-15
3488.81;131.27;P3V3;BOT;-0.000414412;-0.000414412;1.5848e-15
3586.75;1379.93;TOP;GP1_GND_;-0.000178547;-0.000180484;0.0277566
3586.75;1379.93;GP1_GND_;L3;-0.000180484;-0.000180484;-1.31875e-16
3586.75;1379.93;L3;L4;-0.000180484;-0.000180484;-0
3586.75;1379.93;L4;P3V3;-0.000180484;-0.000180484;-2.6375e-16
3586.75;1379.93;P3V3;BOT;-0.000180484;-0.000180484;-3.88299e-16
3586.75;2639.77;TOP;GP1_GND_;5.01683e-05;4.5499e-05;0.0668912
3586.75;2639.77;GP1_GND_;L3;4.5499e-05;4.5499e-05;3.29688e-17
3586.75;2639.77;L3;L4;4.5499e-05;4.5499e-05;9.70748e-17
3586.75;2639.77;L4;P3V3;4.5499e-05;4.5499e-05;3.29688e-17
3586.75;2639.77;P3V3;BOT;4.5499e-05;4.5499e-05;9.70748e-17
3586.75;3009.7;TOP;GP1_GND_;4.09324e-05;4.09324e-05;-0
3586.75;3009.7;GP1_GND_;L3;4.09324e-05;4.09324e-05;-1.31875e-16
3586.75;3009.7;L3;L4;4.09324e-05;4.09324e-05;-0
3586.75;3009.7;L4;P3V3;4.09324e-05;4.09324e-05;-1.31875e-16
3586.75;3009.7;P3V3;BOT;4.09324e-05;4.09324e-05;-0
3586.75;3309.7;TOP;GP1_GND_;3.29653;3.29653;-6.36189e-12
3586.75;3309.7;GP1_GND_;L3;3.29653;3.29653;-6.48193e-12
3586.75;3309.7;L3;L4;3.29653;3.29653;-0
3586.75;3309.7;L4;P3V3;3.29653;3.29653;-2.16064e-12
3586.75;3309.7;P3V3;BOT;3.29653;3.29653;6.36189e-12
3633.35;169.658;TOP;GP1_GND_;-0.000459687;-0.000459687;-5.76292e-16
3633.35;169.658;GP1_GND_;L3;-0.000459687;-0.000450343;-0.00843426
3633.35;169.658;L3;L4;-0.000450343;-0.000447169;-0.00843426
3633.35;169.658;L4;P3V3;-0.000447169;-0.000447169;1.6147e-15
3633.35;169.658;P3V3;BOT;-0.000447169;-0.000447169;1.5848e-15
3645.75;2559.86;TOP;GP1_GND_;1.79183;1.79187;-0.145639
3645.75;2559.86;GP1_GND_;L3;1.79187;1.79197;-0.145639
3645.75;2559.86;L3;L4;1.79197;1.79201;-0.145639
3645.75;2559.86;L4;P3V3;1.79201;1.79201;-7.76016e-12
3645.75;2559.86;P3V3;BOT;1.79201;1.79201;-8.22577e-12
3671.39;1303.52;TOP;GP1_GND_;3.2962;3.29623;-0.107924
3671.39;1303.52;GP1_GND_;L3;3.29623;3.29631;-0.107924
3671.39;1303.52;L3;L4;3.29631;3.29633;-0.107924
3671.39;1303.52;L4;P3V3;3.29633;3.29641;-0.107924
3671.39;1303.52;P3V3;BOT;3.29641;3.29641;-1.46236e-11
3675.73;2559.86;TOP;GP1_GND_;1.79182;1.79185;-0.124074
3675.73;2559.86;GP1_GND_;L3;1.79185;1.79194;-0.124074
3675.73;2559.86;L3;L4;1.79194;1.79197;-0.124074
3675.73;2559.86;L4;P3V3;1.79197;1.79197;-7.76016e-12
3675.73;2559.86;P3V3;BOT;1.79197;1.79197;-8.22577e-12
3682.9;1466.85;TOP;GP1_GND_;-0.000164667;-0.000175097;0.027721
3682.9;1466.85;GP1_GND_;L3;-0.000175097;-0.000175097;6.1163e-16
3682.9;1466.85;L3;L4;-0.000175097;-0.000175097;6.48328e-16
3682.9;1466.85;L4;P3V3;-0.000175097;-0.000175097;6.1163e-16
3682.9;1466.85;P3V3;BOT;-0.000175097;-0.000175097;7.20365e-16
3685.3;2966.68;TOP;GP1_GND_;4.28208e-05;4.24715e-05;0.000928366
3685.3;2966.68;GP1_GND_;L3;4.24715e-05;4.16743e-05;0.000719562
3685.3;2966.68;L3;L4;4.16743e-05;4.14035e-05;0.000719562
3685.3;2966.68;L4;P3V3;4.14035e-05;4.06063e-05;0.000719562
3685.3;2966.68;P3V3;BOT;4.06063e-05;4.03356e-05;0.000719562
3685.3;3298.22;TOP;GP1_GND_;11.9988;11.9988;0.0036648
3685.3;3298.22;GP1_GND_;L3;11.9988;11.9988;0.0036648
3685.3;3298.22;L3;L4;11.9988;11.9988;0.0036648
3685.3;3298.22;L4;P3V3;11.9988;11.9988;0.0036648
3685.3;3298.22;P3V3;BOT;11.9988;11.9988;0.0036648
3692.93;2709.15;TOP;GP1_GND_;3.29616;3.29619;-0.12121
3692.93;2709.15;GP1_GND_;L3;3.29619;3.29628;-0.12121
3692.93;2709.15;L3;L4;3.29628;3.29631;-0.12121
3692.93;2709.15;L4;P3V3;3.29631;3.2964;-0.12121
3692.93;2709.15;P3V3;BOT;3.2964;3.2964;-1.46236e-11
3694.13;2820.26;TOP;GP1_GND_;3.29616;3.29619;-0.125161
3694.13;2820.26;GP1_GND_;L3;3.29619;3.29629;-0.125161
3694.13;2820.26;L3;L4;3.29629;3.29631;-0.125161
3694.13;2820.26;L4;P3V3;3.29631;3.29641;-0.125161
3694.13;2820.26;P3V3;BOT;3.29641;3.29641;-1.46236e-11
3702.7;2679.1;TOP;GP1_GND_;1.79172;1.79176;-0.11929
3702.7;2679.1;GP1_GND_;L3;1.79176;1.79189;-0.11929
3702.7;2679.1;L3;L4;1.79189;1.79194;-0.11929
3702.7;2679.1;L4;P3V3;1.79194;1.79194;-6.01257e-12
3702.7;2679.1;P3V3;BOT;1.79194;1.79194;-6.49135e-12
3705.71;2560.02;TOP;GP1_GND_;1.79181;1.79183;-0.110997
3705.71;2560.02;GP1_GND_;L3;1.79183;1.79191;-0.110997
3705.71;2560.02;L3;L4;1.79191;1.79194;-0.110997
3705.71;2560.02;L4;P3V3;1.79194;1.79194;-7.76016e-12
3705.71;2560.02;P3V3;BOT;1.79194;1.79194;-8.22577e-12
3708.15;1303.52;TOP;GP1_GND_;3.2962;3.29623;-0.106285
3708.15;1303.52;GP1_GND_;L3;3.29623;3.2963;-0.106285
3708.15;1303.52;L3;L4;3.2963;3.29633;-0.106285
3708.15;1303.52;L4;P3V3;3.29633;3.2964;-0.106285
3708.15;1303.52;P3V3;BOT;3.2964;3.2964;-1.46236e-11
3716.06;1116.7;TOP;GP1_GND_;1.79824;1.79824;-1.06222e-11
3716.06;1116.7;GP1_GND_;L3;1.79824;1.79824;-1.14239e-11
3716.06;1116.7;L3;L4;1.79824;1.79824;-1.18024e-11
3716.06;1116.7;L4;P3V3;1.79824;1.79824;-6.21299e-12
3716.06;1116.7;P3V3;BOT;1.79824;1.79824;-7.08147e-12
3716.37;3493.28;TOP;GP1_GND_;3.10567e-05;3.17224e-05;-0.0017691
3716.37;3493.28;GP1_GND_;L3;3.17224e-05;2.98916e-05;0.00165248
3716.37;3493.28;L3;L4;2.98916e-05;2.92698e-05;0.00165248
3716.37;3493.28;L4;P3V3;2.92698e-05;2.50276e-05;0.00382907
3716.37;3493.28;P3V3;BOT;2.50276e-05;2.35868e-05;0.00382907
3726.44;2966.68;TOP;GP1_GND_;4.3114e-05;4.30782e-05;9.5128e-05
3726.44;2966.68;GP1_GND_;L3;4.30782e-05;4.2065e-05;0.000914585
3726.44;2966.68;L3;L4;4.2065e-05;4.17208e-05;0.000914585
3726.44;2966.68;L4;P3V3;4.17208e-05;4.07076e-05;0.000914585
3726.44;2966.68;P3V3;BOT;4.07076e-05;4.03634e-05;0.000914585
3726.44;3298.22;TOP;GP1_GND_;11.9988;11.9988;0.000696229
3726.44;3298.22;GP1_GND_;L3;11.9988;11.9988;0.000696229
3726.44;3298.22;L3;L4;11.9988;11.9988;0.000696229
3726.44;3298.22;L4;P3V3;11.9988;11.9988;0.000696229
3726.44;3298.22;P3V3;BOT;11.9988;11.9988;0.000696229
3728.66;2709.15;TOP;GP1_GND_;3.29616;3.29619;-0.12511
3728.66;2709.15;GP1_GND_;L3;3.29619;3.29628;-0.12511
3728.66;2709.15;L3;L4;3.29628;3.29631;-0.12511
3728.66;2709.15;L4;P3V3;3.29631;3.2964;-0.12511
3728.66;2709.15;P3V3;BOT;3.2964;3.2964;-1.46236e-11
3728.2;2389.3;TOP;GP1_GND_;-2.22417e-05;-2.18939e-05;-0.000924138
3728.2;2389.3;GP1_GND_;L3;-2.18939e-05;-2.18939e-05;7.64538e-17
3728.2;2389.3;L3;L4;-2.18939e-05;-2.18939e-05;8.1041e-17
3728.2;2389.3;L4;P3V3;-2.18939e-05;-2.18939e-05;7.64538e-17
3728.2;2389.3;P3V3;BOT;-2.18939e-05;-2.18939e-05;9.00456e-17
3729.87;2820.26;TOP;GP1_GND_;3.29616;3.29619;-0.128518
3729.87;2820.26;GP1_GND_;L3;3.29619;3.29628;-0.128518
3729.87;2820.26;L3;L4;3.29628;3.29631;-0.128518
3729.87;2820.26;L4;P3V3;3.29631;3.2964;-0.128518
3729.87;2820.26;P3V3;BOT;3.2964;3.2964;-1.46236e-11
3741.95;1466.85;TOP;GP1_GND_;-0.000169428;-0.000179859;0.0277234
3741.95;1466.85;GP1_GND_;L3;-0.000179859;-0.000179859;6.36096e-16
3741.95;1466.85;L3;L4;-0.000179859;-0.000179859;6.48328e-16
3741.95;1466.85;L4;P3V3;-0.000179859;-0.000179859;6.60561e-16
3741.95;1466.85;P3V3;BOT;-0.000179859;-0.000179859;6.48328e-16
